"Response ID","Date submitted","Last page","Start language","What are you doing in the context of scientific publications? [I write papers.]","What are you doing in the context of scientific publications? [I read papers.]","What are you doing in the context of scientific publications? [Other]","What are your research fields? [Biology]","What are your research fields? [Computer science]","What are your research fields? [Economics]","What are your research fields? [Geosciences]","What are your research fields? [Humanities]","What are your research fields? [Law]","What are your research fields? [Mathematics]","What are your research fields? [Medical science]","What are your research fields? [Physics]","What are your research fields? [Politics]","What are your research fields? [Other]","How often do you publish your research in a way that allows others to recompute the results given in your paper?","How often do your publications contain linkages to the dataset underlying the paper, e.g. a URL to the .zip file?","How often do your publications contain persistent URLs to the dataset, e.g. digital object identifiers (DOI)?","How often do your publications contain linkages to the source-code that is necessary to repeat the computational steps given in your paper, e.g. a URL to your GitHub repository?","How often do your publications contain persistent URLs to the source-code, e.g. digital object identifiers (DOI)?","How often do you try to reproduce the results given in publications from other authors?","How often did you successfully reproduce the results given in publications from other authors?","Relating to your last five publications, how often did you incorporate the following visualizations? [Maps]","Relating to your last five publications, how often did you incorporate the following visualizations? [Time series]","Relating to your last five publications, how often did you incorporate the following visualizations? [Histogram]","Relating to your last five publications, how often did you incorporate the following visualizations? [Pie chart]","Relating to your last five publications, how often did you incorporate the following visualizations? [Bar chart]","Relating to your last five publications, how often did you incorporate the following visualizations? [Line chart]","Relating to your last five publications, how often did you incorporate the following visualizations? [Dot chart]","Relating to your last five publications, how often did you incorporate the following visualizations? [Scatter plot]","Relating to your last five publications, how often did you incorporate the following visualizations? [Box-whisker plot]","Relating to your last five publications, how often did you incorporate the following visualizations? [Function graph]","Relating to your last five publications, how often did you incorporate the following visualizations? [Tree diagram]","Relating to your last five publications, how often did you incorporate the following visualizations? [Network diagram]","Relating to your last five publications, how often did you incorporate the following visualizations? [Flow chart]","Relating to your last five publications, how often did you incorporate the following visualizations? [Class diagram]","Relating to your last five publications, how often did you incorporate the following visualizations? [Venn diagram]","Relating to your last five publications, how often did you incorporate the following visualizations? [Videos]","Relating to your last five publications, how often did you incorporate the following visualizations? [Pictures]","While reading a scientific publication that is related to my own research work, I would like to... [change the model used in the paper to see if the results change.]","While reading a scientific publication that is related to my own research work, I would like to... [change one (or more) input variables to the model used in the paper to see if the results are robust to changes in the underlying assumptions.]","While reading a scientific publication that is related to my own research work, I would like to... [leave out some of the data records used in the paper in order to see if the results change.]","While reading a scientific publication that is related to my own research work, I would like to... [compare the results given in the paper with my results after changing, for example, input variables.]","While reading a scientific publication that is related to my own research work, I would like to... [use the analysis method described in the paper with a different dataset.]","While reading a scientific publication that is related to my own research work, I would like to... [see the source-code used to compute the diagrams, images, and tables in the paper.]","While reading a scientific publication that is related to my own research work, I would like to... [download the source-code used to compute the diagrams, images, and tables in the paper.]","While reading a scientific publication that is related to my own research work, I would like to... [see the datasets underlying the paper.]","While reading a scientific publication that is related to my own research work, I would like to... [download the datasets underlying the paper.]","While reading a scientific publication that is related to my own research work, I would like to... [use the datasets underlying the paper with a different analysis method.]","While reading a scientific publication that is related to my own research work, I would like to... [interact with figures in the paper, e.g. zooming into diagrams or panning on maps.]","While reading a scientific publication that is related to my own research work, I would like to... [easily jump to other sources cited in the paper.]","While reading a scientific publication that is related to my own research work, I would like to... [do nothing more than reading the paper.]","It would be useful for my research work, if I could directly search for and get immediate access to... [the source-code used in scientific publications.]","It would be useful for my research work, if I could directly search for and get immediate access to... [datasets used in scientific publications.]","It would be useful for my research work, if I could directly search for and get immediate access to... [methods used in scientific publications.]","It would be useful for my research work, if I could directly search for and get immediate access to... [research questions formulated in scientific publications.]","It would be useful for my research work, if I could directly search for and get immediate access to... [hypotheses formulated in scientific publications.]","For my research work I would like to search for other scientific publications on the web by using... [spatial properties or constraints, e.g. a spatial extent.]","For my research work I would like to search for other scientific publications on the web by using... [temporal properties or constraints, e.g. a period of time.]","For my research work I would like to search for other scientific publications on the web by using... [thematic properties or constraints, e.g. ""climate change"".]","Please tell us your age.","Please tell us your gender.","Years in research.","If you would like to keep informed about the project or maybe become involved, for example, by providing one of your papers to make it reproducible or by participating in further studies, we would appreciate if you enter your email address in the field below.  	For more information, see http://o2r.info/. ","Do you have any further comments?"
"101","1980-01-01 00:00:00","4","en","Yes","Yes","I review papers","No","No","No","Yes","No","No","No","No","No","No","","often","often","rarely","","","rarely","sometimes","always","never","never","never","often","always","always","often","never","never","never","never","often","never","never","never","never","","","","","agree","","","strongly agree","agree","agree","disagree","agree","neither agree nor disagree","","agree","strongly agree","strongly agree","strongly agree","agree","agree","agree","36 - 45","Male","11","",""
"102","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","rarely","never","never","","often","sometimes","rarely","often","sometimes","never","sometimes","always","rarely","always","always","","","","sometimes","","","","sometimes","agree","agree","agree","agree","strongly agree","agree","agree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","neither agree nor disagree","strongly disagree","agree","agree","strongly agree","neither disagree nor agree","neither disagree nor agree","agree","agree","agree","26 - 35","Male","6","",""
"103","1980-01-01 00:00:00","4","en","Yes","Yes","Reviewer","No","No","No","Yes","No","No","No","No","Yes","No","","sometimes","sometimes","sometimes","never","","sometimes","sometimes","often","often","rarely","never","never","rarely","rarely","often","never","often","never","never","sometimes","never","never","rarely","rarely","agree","agree","agree","agree","agree","neither agree nor disagree","neither agree nor disagree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","disagree","neither disagree nor agree","strongly agree","agree","neither disagree nor agree","neither disagree nor agree","strongly agree","strongly agree","strongly agree","36 - 45","Male","13","",""
"104","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","always","never","","sometimes","rarely","always","often","never","often","never","never","never","often","often","often","rarely","rarely","sometimes","sometimes","never","never","rarely","agree","agree","neither agree nor disagree","strongly agree","strongly agree","agree","disagree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","strongly agree","strongly disagree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","26 - 35","Male","4","","Great survey, I hope it will open eyes!!"
"105","","1","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"106","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","rarely","rarely","never","never","","never","","always","often","always","never","sometimes","often","often","often","always","rarely","never","never","sometimes","never","never","never","rarely","disagree","disagree","disagree","agree","strongly agree","strongly disagree","strongly disagree","disagree","neither agree nor disagree","agree","strongly disagree","agree","neither agree nor disagree","neither disagree nor agree","neither disagree nor agree","strongly agree","strongly agree","strongly agree","","","strongly agree","36 - 45","Female","14","",""
"107","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","rarely","rarely","rarely","sometimes","sometimes","rarely","often","rarely","never","sometimes","sometimes","often","often","always","","sometimes","sometimes","never","never","never","never","","","","neither agree nor disagree","agree","agree","strongly agree","strongly agree","neither agree nor disagree","agree","strongly agree","agree","strongly agree","disagree","strongly agree","strongly disagree","neither disagree nor agree","agree","strongly agree","agree","agree","neither disagree nor agree","neither disagree nor agree","agree","36 - 45","Female","7","",""
"108","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","No","No","No","No","No","Yes","No","","often","rarely","never","rarely","never","often","rarely","always","always","sometimes","rarely","often","never","","always","never","always","rarely","never","rarely","never","never","sometimes","always","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly disagree","strongly agree","strongly agree","strongly agree","agree","agree","neither disagree nor agree","strongly agree","strongly agree","36 - 45","Male","20","",""
"109","1980-01-01 00:00:00","4","en","Yes","No","","Yes","No","No","Yes","No","No","No","No","No","No","","often","often","sometimes","never","","rarely","never","often","often","sometimes","never","sometimes","often","sometimes","always","sometimes","sometimes","never","never","never","never","never","never","often","agree","agree","agree","agree","agree","neither agree nor disagree","agree","agree","agree","agree","agree","agree","disagree","agree","agree","agree","agree","agree","disagree","neither disagree nor agree","neither disagree nor agree","36 - 45","Male","10","",""
"110","","1","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"111","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","Oceanography","always","often","often","never","","sometimes","sometimes","always","often","rarely","never","sometimes","always","rarely","always","rarely","often","never","never","never","never","never","never","rarely","agree","agree","agree","agree","agree","neither agree nor disagree","neither agree nor disagree","agree","agree","agree","disagree","neither agree nor disagree","disagree","neither disagree nor agree","strongly agree","agree","strongly agree","strongly agree","agree","agree","strongly agree","46 - 55","Male","25","",""
"112","","","en","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"113","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","never","rarely","never","never","","never","","often","often","rarely","never","never","never","never","often","always","sometimes","never","never","never","never","never","never","rarely","agree","agree","disagree","agree","agree","disagree","neither agree nor disagree","neither agree nor disagree","agree","agree","strongly agree","strongly agree","","neither disagree nor agree","agree","strongly agree","neither disagree nor agree","neither disagree nor agree","strongly agree","neither disagree nor agree","strongly agree","46 - 55","Female","25","","We (our lab in NOAA) are finally working on getting DOI numbers for our data sets.  I believe EBAS/NILU/WDCA is also working on DOI numbers for data submitted to them (we submit data to them and provide tools to our collaborators to submit their data to them as well).  I think DOI numbers are great but I worry about the existence of multiple identical data sets submitted to different archives (perhaps with different meta data based on institute/archive requirements) having different DOI numbers.  It seems critical to me that meta-data information include information on all of the archives that data have been submitted to and for a given data set indicate whether there is more than one DOI number that may represent the numerical data.     "
"114","1980-01-01 00:00:00","4","en","Yes","Yes","I review papers submitted to journals","No","No","No","Yes","No","No","No","No","No","No","","sometimes","sometimes","rarely","rarely","never","sometimes","rarely","often","often","often","sometimes","sometimes","sometimes","rarely","often","often","never","never","never","sometimes","","rarely","never","rarely","strongly agree","agree","agree","strongly agree","strongly agree","agree","agree","strongly agree","strongly agree","agree","agree","agree","disagree","agree","strongly agree","agree","neither disagree nor agree","neither disagree nor agree","agree","agree","neither disagree nor agree","56 - 65","Male","30","","Opening to the communities data sets used in papers is a huge need. Opening up source code raises IP problems. "
"115","1980-01-01 00:00:00","4","en","Yes","Yes","review","No","No","No","Yes","No","No","No","No","No","No","","often","sometimes","sometimes","rarely","sometimes","sometimes","often","always","always","always","never","always","never","never","rarely","never","always","never","never","never","never","never","always","always","strongly agree","strongly agree","strongly agree","disagree","strongly agree","","","strongly agree","strongly agree","strongly agree","strongly agree","neither agree nor disagree","neither agree nor disagree","neither disagree nor agree","neither disagree nor agree","agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","agree","26 - 35","Male","9","",""
"116","1980-01-01 00:00:00","4","en","Yes","Yes","I review papers.","Yes","No","No","Yes","No","No","No","No","No","No","","rarely","sometimes","rarely","sometimes","sometimes","never","","often","often","often","never","sometimes","sometimes","sometimes","often","often","often","rarely","sometimes","sometimes","","rarely","never","sometimes","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","agree","strongly agree","strongly agree","strongly agree","neither agree nor disagree","strongly agree","strongly disagree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","agree","agree","56 - 65","Male","43","","I gave ""middling"" answers to the questions about my own practice. However, my way of working is now changing rapidly towards open access in all aspects including making all source codes and data sets publicly accessible, publishing data sets with a doi etc. Moreover, I am frustrated by the slow pace of change in the attitudes of scientists towards open access for data and codes. I am convinced that protecting one's data, and keeping one's codes secret, are simply bad practices that hinder tyhe progress of science and also that they are fundamentally incompatible with the receipt of public funds."
"117","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","sometimes","sometimes","rarely","rarely","sometimes","sometimes","often","often","often","sometimes","sometimes","sometimes","sometimes","sometimes","","sometimes","sometimes","rarely","sometimes","","","rarely","often","agree","agree","agree","agree","strongly agree","agree","agree","agree","agree","agree","agree","strongly agree","","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","","agree","agree","66 +","Male","40","","Great work"
"118","1980-01-01 00:00:00","4","en","Yes","Yes","","Yes","No","No","No","No","No","No","No","No","No","","rarely","never","","never","","sometimes","often","always","rarely","often","sometimes","sometimes","sometimes","often","","","","","","","","","","sometimes","disagree","disagree","agree","strongly agree","strongly agree","neither agree nor disagree","neither agree nor disagree","agree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","strongly agree","disagree","strongly agree","agree","strongly agree","agree","agree","agree","agree","agree","26 - 35","Male","7","",""
"119","","2","en","No","Yes","participate to conferences","No","No","No","No","No","No","No","No","No","No","environmental technology","","","","","","never","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"120","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","rarely","always","sometimes","sometimes","sometimes","sometimes","sometimes","sometimes","never","never","often","often","often","often","sometimes","rarely","often","sometimes","never","never","never","rarely","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","neither agree nor disagree","agree","disagree","agree","agree","agree","strongly agree","strongly agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","36 - 45","Male","16","",""
"121","","1","en","Yes","Yes","","Yes","No","No","No","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"122","1980-01-01 00:00:00","4","en","Yes","Yes","I review papers","No","No","No","Yes","No","No","No","No","No","No","","sometimes","often","often","never","","sometimes","rarely","often","sometimes","sometimes","never","often","often","rarely","often","often","never","never","never","often","never","never","sometimes","sometimes","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly disagree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","agree","agree","36 - 45","Male","10","",""
"123","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","always","often","sometimes","sometimes","rarely","sometimes","often","often","sometimes","rarely","rarely","often","sometimes","always","rarely","rarely","sometimes","sometimes","sometimes","never","never","rarely","always","disagree","agree","agree","agree","strongly agree","agree","agree","strongly agree","strongly agree","strongly agree","agree","agree","disagree","neither disagree nor agree","agree","agree","agree","agree","agree","agree","agree","56 - 65","Male","30","",""
"124","","","en","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"125","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","never","never","","never","","rarely","rarely","often","always","","","often","","","often","","","","","","","","","often","neither agree nor disagree","neither agree nor disagree","disagree","agree","agree","neither agree nor disagree","neither agree nor disagree","disagree","disagree","disagree","neither agree nor disagree","agree","agree","neither disagree nor agree","agree","agree","agree","agree","agree","agree","strongly agree","56 - 65","Male","30","",""
"126","","1","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"127","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","Yes","No","","sometimes","rarely","never","never","","never","","often","often","often","rarely","rarely","often","often","often","often","often","rarely","rarely","sometimes","","","never","often","strongly agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","disagree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","agree","agree","agree","36 - 45","Female","20","",""
"128","1980-01-01 00:00:00","4","en","Yes","Yes","review papers","No","No","No","Yes","No","No","No","No","Yes","No","","sometimes","sometimes","sometimes","never","","rarely","often","often","rarely","always","never","often","often","often","often","sometimes","sometimes","never","never","never","never","never","never","sometimes","strongly agree","agree","strongly disagree","agree","agree","neither agree nor disagree","agree","strongly agree","agree","","neither agree nor disagree","agree","disagree","neither disagree nor agree","agree","strongly agree","agree","agree","neither disagree nor agree","strongly agree","strongly agree","36 - 45","Female","17","",""
"129","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","often","often","often","sometimes","sometimes","often","never","often","never","sometimes","sometimes","sometimes","often","rarely","never","never","never","sometimes","never","never","rarely","often","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","disagree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","agree","agree","agree","36 - 45","Male","23","",""
"130","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","sometimes","never","never","","never","","often","rarely","sometimes","never","sometimes","often","never","often","rarely","never","never","never","sometimes","never","never","never","always","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","neither agree nor disagree","agree","agree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","agree","36 - 45","","20","","good luck - it all sounds excellent"
"131","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","never","","never","","never","","often","always","often","","","","","always","","","sometimes","sometimes","sometimes","","","never","often","","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","disagree","agree","agree","agree","agree","agree","agree","agree","agree","46 - 55","Female","25","",""
"132","1980-01-01 00:00:00","4","en","Yes","No","","No","No","No","No","No","No","No","No","No","No","Soil sciences","always","","","","","often","often","","","often","","","often","often","often","","","","","","","","","","","","agree","agree","agree","","","agree","","","","","","","agree","agree","agree","agree","","","agree","36 - 45","Female","18","",""
"133","1980-01-01 00:00:00","4","en","Yes","Yes","","Yes","No","No","No","No","No","No","No","No","No","","sometimes","rarely","sometimes","rarely","rarely","rarely","rarely","often","often","often","rarely","rarely","often","rarely","often","often","","","","","","","","often","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","disagree","agree","agree","agree","agree","agree","agree","agree","agree","36 - 45","Male","13","",""
"134","1980-01-01 00:00:00","4","en","Yes","Yes","","No","Yes","No","Yes","No","No","No","No","No","No","","rarely","often","rarely","rarely","never","rarely","rarely","always","often","often","sometimes","sometimes","sometimes","sometimes","sometimes","sometimes","sometimes","rarely","sometimes","often","rarely","rarely","never","often","agree","strongly agree","strongly agree","agree","agree","neither agree nor disagree","neither agree nor disagree","strongly agree","strongly agree","agree","disagree","neither agree nor disagree","disagree","agree","strongly agree","strongly agree","agree","agree","strongly agree","agree","agree","46 - 55","Male","10","",""
"135","1980-01-01 00:00:00","4","en","Yes","Yes","review papers","No","No","No","No","No","No","No","No","No","No","Earth Science","always","often","rarely","never","","sometimes","sometimes","often","often","often","never","sometimes","often","often","often","often","often","never","never","never","never","never","never","sometimes","agree","agree","agree","agree","strongly agree","disagree","disagree","agree","strongly agree","agree","agree","neither agree nor disagree","neither agree nor disagree","neither disagree nor agree","agree","agree","agree","agree","agree","agree","neither disagree nor agree","56 - 65","Male","35","","Caveat: In many cases the models used in my field of science are so complex and non-linear that in practice it is impossible to make any useful sense of just changing an input variable or an underlying assumption, as was asked in one question. That doesn't mean I wouldn't want to...!"
"136","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","Yes","No","","often","never","","rarely","never","sometimes","often","sometimes","never","rarely","never","never","never","never","sometimes","never","always","never","never","never","never","never","never","sometimes","agree","agree","","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","agree","agree","agree","agree","","neither disagree nor agree","agree","agree","agree","neither disagree nor agree","","strongly agree","strongly agree","26 - 35","Male","10","","The survey seems to me to be focused on numerical modelling and data analysis (availability of source codes and data). I think it would be interesting to adapt or broaden some of the questions for experimental work and theoretical work."
"137","1980-01-01 00:00:00","4","en","Yes","Yes","","No","Yes","No","No","No","No","No","No","No","No","","sometimes","rarely","often","rarely","rarely","rarely","rarely","often","sometimes","rarely","sometimes","sometimes","sometimes","rarely","sometimes","rarely","often","often","often","sometimes","often","rarely","sometimes","often","strongly agree","strongly agree","neither agree nor disagree","agree","strongly agree","neither agree nor disagree","agree","agree","agree","strongly agree","agree","agree","disagree","agree","strongly agree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","agree","46 - 55","Male","21","",""
"138","1980-01-01 00:00:00","4","en","Yes","Yes","Review papers","No","No","No","Yes","No","No","No","No","No","No","","sometimes","often","often","sometimes","rarely","rarely","always","always","always","sometimes","never","sometimes","often","often","often","sometimes","","never","never","rarely","","never","never","rarely","agree","agree","strongly agree","agree","agree","disagree","disagree","strongly agree","strongly agree","agree","agree","strongly agree","strongly disagree","disagree","agree","agree","strongly agree","neither disagree nor agree","agree","agree","agree","26 - 35","Male","10","",""
"139","1980-01-01 00:00:00","4","en","No","No","","No","Yes","No","Yes","No","No","No","No","No","No","","","","","","","never","","","","","","","","","","","","","","","","","","","agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","agree","agree","strongly disagree","strongly agree","strongly agree","strongly agree","","","agree","neither disagree nor agree","strongly agree","36 - 45","Male","8","",""
"140","","3","en","No","No","","No","No","No","No","No","No","No","No","No","No","","","","","","","rarely","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"141","1980-01-01 00:00:00","4","en","Yes","No","","No","No","No","Yes","No","No","No","No","No","No","","always","often","never","never","","often","always","always","sometimes","often","","","","","sometimes","sometimes","","","","often","","","","","agree","agree","agree","neither agree nor disagree","strongly agree","disagree","agree","disagree","agree","agree","disagree","agree","neither agree nor disagree","strongly agree","agree","agree","disagree","disagree","agree","agree","agree","26 - 35","Female","8","",""
"142","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","always","always","often","","","sometimes","always","always","always","often","never","often","always","often","often","never","never","never","never","never","never","never","never","always","strongly agree","strongly agree","agree","","agree","agree","neither agree nor disagree","strongly agree","strongly agree","agree","strongly agree","strongly agree","","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","36 - 45","Male","7","",""
"143","1980-01-01 00:00:00","4","en","Yes","Yes","I use scientific publications as part of the data corresponding to a scientific experiment in the frame of preservation programmes.","No","No","No","Yes","No","No","No","Yes","Yes","No","space science and space operations","sometimes","never","","never","","often","sometimes","never","sometimes","never","never","never","often","never","often","never","never","sometimes","sometimes","sometimes","never","never","often","","agree","agree","agree","agree","strongly agree","agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","strongly agree","disagree","strongly agree","strongly agree","strongly agree","agree","agree","agree","strongly agree","agree","66 +","Male","46","","I am participating as the science use case (space science) in the PERICLES FP-7 data preservation and reuse programme, your work interests me and I will contact you after I submit this survey."
"144","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","often","never","","sometimes","sometimes","always","always","often","rarely","often","often","often","often","","sometimes","rarely","rarely","rarely","rarely","never","never","often","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","strongly agree","agree","neither agree nor disagree","agree","neither agree nor disagree","neither agree nor disagree","disagree","disagree","neither agree nor disagree","agree","agree","agree","agree","agree","agree","agree","agree","36 - 45","Male","10","",""
"145","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","","never","","never","","always","","rarely","","","","","often","","","","","","","","","","","","","agree","neither agree nor disagree","","","agree","","","","","neither agree nor disagree","neither disagree nor agree","neither disagree nor agree","","","agree","agree","agree","","56 - 65","Male","36","",""
"146","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","often","rarely","never","","never","","always","often","sometimes","sometimes","sometimes","sometimes","rarely","","often","never","never","never","never","never","never","never","never","agree","agree","strongly agree","strongly agree","strongly agree","strongly disagree","strongly disagree","agree","neither agree nor disagree","strongly agree","agree","agree","strongly disagree","agree","agree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","strongly agree","26 - 35","Male","8","",""
"147","1980-01-01 00:00:00","4","en","Yes","Yes","review, editor","No","No","No","Yes","No","No","No","No","No","No","","often","rarely","never","always","rarely","sometimes","sometimes","always","","","","","","","always","always","","","always","always","","","","always","agree","agree","agree","agree","agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","neither agree nor disagree","agree","disagree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","agree","agree","36 - 45","Male","12","",""
"148","","2","en","Yes","Yes","","No","Yes","No","No","No","No","Yes","No","Yes","No","","sometimes","often","sometimes","often","often","rarely","rarely","often","often","sometimes","never","rarely","often","often","often","","","","","","","","","rarely","","","","","","","","","","","","","","","","","","","","","","","","","",""
"149","1980-01-01 00:00:00","4","en","Yes","Yes","Review","No","Yes","No","No","No","No","No","No","No","No","","","often","often","","","rarely","rarely","sometimes","never","sometimes","sometimes","never","never","never","never","never","never","never","sometimes","sometimes","","","never","sometimes","","strongly agree","agree","agree","strongly agree","strongly agree","strongly agree","agree","agree","agree","neither agree nor disagree","neither agree nor disagree","strongly disagree","strongly agree","strongly agree","strongly agree","agree","agree","agree","agree","strongly agree","46 - 55","Female","30","",""
"150","","1","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"151","1980-01-01 00:00:00","4","en","Yes","Yes","I review papers.","No","Yes","No","Yes","No","No","No","No","No","No","","often","often","often","sometimes","","sometimes","rarely","sometimes","sometimes","sometimes","sometimes","sometimes","rarely","never","never","never","sometimes","sometimes","often","often","always","often","sometimes","always","neither agree nor disagree","agree","neither agree nor disagree","agree","agree","agree","neither agree nor disagree","agree","neither agree nor disagree","neither agree nor disagree","agree","strongly agree","disagree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","agree","agree","agree","36 - 45","Male","10","",""
"152","1980-01-01 00:00:00","4","en","Yes","Yes","","No","No","No","No","No","No","No","No","Yes","No","","often","never","","never","","sometimes","rarely","sometimes","sometimes","rarely","never","","often","","often","","often","","never","never","","","","","agree","strongly agree","agree","strongly agree","agree","disagree","disagree","neither agree nor disagree","agree","agree","agree","neither agree nor disagree","","neither disagree nor agree","strongly agree","strongly agree","strongly agree","agree","strongly agree","strongly agree","strongly agree","46 - 55","Female","25","",""
"153","","2","en","Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","","rarely","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"154","1980-01-01 00:00:00","4","en","Yes","Yes","review","Yes","No","No","Yes","No","No","No","No","No","No","climate","sometimes","rarely","rarely","never","","sometimes","rarely","always","sometimes","often","rarely","sometimes","sometimes","sometimes","sometimes","sometimes","rarely","never","often","often","never","never","never","sometimes","disagree","strongly agree","neither agree nor disagree","agree","strongly agree","neither agree nor disagree","agree","strongly agree","strongly agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","strongly agree","strongly agree","strongly agree","46 - 55","Male","22","",""
