"","Response.ID","What.are.you.doing.in.the.context.of.scientific.publications...I.write.papers..","What.are.you.doing.in.the.context.of.scientific.publications...I.read.papers..","What.are.you.doing.in.the.context.of.scientific.publications...Other.","What.are.your.research.fields...Biology.","What.are.your.research.fields...Computer.science.","What.are.your.research.fields...Economics.","What.are.your.research.fields...Geosciences.","What.are.your.research.fields...Humanities.","What.are.your.research.fields...Law.","What.are.your.research.fields...Mathematics.","What.are.your.research.fields...Medical.science.","What.are.your.research.fields...Physics.","What.are.your.research.fields...Politics.","What.are.your.research.fields...Other.","How.often.do.you.publish.your.research.in.a.way.that.allows.others.to.recompute.the.results.given.in.your.paper.","How.often.do.your.publications.contain.linkages.to.the.dataset.underlying.the.paper..e.g..a.URL.to.the..zip.file.","How.often.do.your.publications.contain.persistent.URLs.to.the.dataset..e.g..digital.object.identifiers..DOI..","How.often.do.your.publications.contain.linkages.to.the.source.code.that.is.necessary.to.repeat.the.computational.steps.given.in.your.paper..e.g..a.URL.to.your.GitHub.repository.","How.often.do.your.publications.contain.persistent.URLs.to.the.source.code..e.g..digital.object.identifiers..DOI..","How.often.do.you.try.to.reproduce.the.results.given.in.publications.from.other.authors.","How.often.did.you.successfully.reproduce.the.results.given.in.publications.from.other.authors.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Maps.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Time.series.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Histogram.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Pie.chart.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Bar.chart.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Line.chart.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Dot.chart.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Scatter.plot.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Box.whisker.plot.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Function.graph.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Tree.diagram.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Network.diagram.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Flow.chart.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Class.diagram.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Venn.diagram.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Videos.","Relating.to.your.last.five.publications..how.often.did.you.incorporate.the.following.visualizations...Pictures.","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....change.the.model.used.in.the.paper.to.see.if.the.results.change..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....change.one..or.more..input.variables.to.the.model.used.in.the.paper.to.see.if.the.results.are.robust.to.changes.in.the.underlying.assumptions..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....leave.out.some.of.the.data.records.used.in.the.paper.in.order.to.see.if.the.results.change..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....compare.the.results.given.in.the.paper.with.my.results.after.changing..for.example..input.variables..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....use.the.analysis.method.described.in.the.paper.with.a.different.dataset..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....see.the.source.code.used.to.compute.the.diagrams..images..and.tables.in.the.paper..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....download.the.source.code.used.to.compute.the.diagrams..images..and.tables.in.the.paper..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....see.the.datasets.underlying.the.paper..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....download.the.datasets.underlying.the.paper..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....use.the.datasets.underlying.the.paper.with.a.different.analysis.method..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....interact.with.figures.in.the.paper..e.g..zooming.into.diagrams.or.panning.on.maps..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....easily.jump.to.other.sources.cited.in.the.paper..","While.reading.a.scientific.publication.that.is.related.to.my.own.research.work..I.would.like.to.....do.nothing.more.than.reading.the.paper..","It.would.be.useful.for.my.research.work..if.I.could.directly.search.for.and.get.immediate.access.to.....the.source.code.used.in.scientific.publications..","It.would.be.useful.for.my.research.work..if.I.could.directly.search.for.and.get.immediate.access.to.....datasets.used.in.scientific.publications..","It.would.be.useful.for.my.research.work..if.I.could.directly.search.for.and.get.immediate.access.to.....methods.used.in.scientific.publications..","It.would.be.useful.for.my.research.work..if.I.could.directly.search.for.and.get.immediate.access.to.....research.questions.formulated.in.scientific.publications..","It.would.be.useful.for.my.research.work..if.I.could.directly.search.for.and.get.immediate.access.to.....hypotheses.formulated.in.scientific.publications..","For.my.research.work.I.would.like.to.search.for.other.scientific.publications.on.the.web.by.using.....spatial.properties.or.constraints..e.g..a.spatial.extent..","For.my.research.work.I.would.like.to.search.for.other.scientific.publications.on.the.web.by.using.....temporal.properties.or.constraints..e.g..a.period.of.time..","For.my.research.work.I.would.like.to.search.for.other.scientific.publications.on.the.web.by.using.....thematic.properties.or.constraints..e.g...climate.change...","Please.tell.us.your.age.","Please.tell.us.your.gender.","Years.in.research.","If.you.would.like.to.keep.informed.about.the.project.or.maybe.become.involved..for.example..by.providing.one.of.your.papers.to.make.it.reproducible.or.by.participating.in.further.studies..we.would.appreciate.if.you.enter.your.email.address.in.the.field.below....For.more.information..see.http...o2r.info...","Do.you.have.any.further.comments."
"48",107,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","rarely","rarely","rarely","sometimes","sometimes","rarely","often","rarely","never","sometimes","sometimes","often","often","always","","sometimes","sometimes","never","never","never","never","","","","neither agree nor disagree","agree","agree","strongly agree","strongly agree","neither agree nor disagree","agree","strongly agree","agree","strongly agree","disagree","strongly agree","strongly disagree","neither disagree nor agree","agree","strongly agree","agree","agree","neither disagree nor agree","neither disagree nor agree","agree","36 - 45","Female",7,NA,""
"50",109,"Yes","No","","Yes","No","No","Yes","No","No","No","No","No","No","","often","often","sometimes","never","","rarely","never","often","often","sometimes","never","sometimes","often","sometimes","always","sometimes","sometimes","never","never","never","never","never","never","often","agree","agree","agree","agree","agree","neither agree nor disagree","agree","agree","agree","agree","agree","agree","disagree","agree","agree","agree","agree","agree","disagree","neither disagree nor agree","neither disagree nor agree","36 - 45","Male",10,NA,""
"52",111,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","Oceanography","always","often","often","never","","sometimes","sometimes","always","often","rarely","never","sometimes","always","rarely","always","rarely","often","never","never","never","never","never","never","rarely","agree","agree","agree","agree","agree","neither agree nor disagree","neither agree nor disagree","agree","agree","agree","disagree","neither agree nor disagree","disagree","neither disagree nor agree","strongly agree","agree","strongly agree","strongly agree","agree","agree","strongly agree","46 - 55","Male",25,NA,""
"54",113,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","never","rarely","never","never","","never","","often","often","rarely","never","never","never","never","often","always","sometimes","never","never","never","never","never","never","rarely","agree","agree","disagree","agree","agree","disagree","neither agree nor disagree","neither agree nor disagree","agree","agree","strongly agree","strongly agree","","neither disagree nor agree","agree","strongly agree","neither disagree nor agree","neither disagree nor agree","strongly agree","neither disagree nor agree","strongly agree","46 - 55","Female",25,NA,"We (our lab in NOAA) are finally working on getting DOI numbers for our data sets.  I believe EBAS/NILU/WDCA is also working on DOI numbers for data submitted to them (we submit data to them and provide tools to our collaborators to submit their data to them as well).  I think DOI numbers are great but I worry about the existence of multiple identical data sets submitted to different archives (perhaps with different meta data based on institute/archive requirements) having different DOI numbers.  It seems critical to me that meta-data information include information on all of the archives that data have been submitted to and for a given data set indicate whether there is more than one DOI number that may represent the numerical data.     "
"55",114,"Yes","Yes","I review papers submitted to journals","No","No","No","Yes","No","No","No","No","No","No","","sometimes","sometimes","rarely","rarely","never","sometimes","rarely","often","often","often","sometimes","sometimes","sometimes","rarely","often","often","never","never","never","sometimes","","rarely","never","rarely","strongly agree","agree","agree","strongly agree","strongly agree","agree","agree","strongly agree","strongly agree","agree","agree","agree","disagree","agree","strongly agree","agree","neither disagree nor agree","neither disagree nor agree","agree","agree","neither disagree nor agree","56 - 65","Male",30,NA,"Opening to the communities data sets used in papers is a huge need. Opening up source code raises IP problems. "
"56",115,"Yes","Yes","review","No","No","No","Yes","No","No","No","No","No","No","","often","sometimes","sometimes","rarely","sometimes","sometimes","often","always","always","always","never","always","never","never","rarely","never","always","never","never","never","never","never","always","always","strongly agree","strongly agree","strongly agree","disagree","strongly agree","","","strongly agree","strongly agree","strongly agree","strongly agree","neither agree nor disagree","neither agree nor disagree","neither disagree nor agree","neither disagree nor agree","agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","agree","26 - 35","Male",9,NA,""
"57",116,"Yes","Yes","I review papers.","Yes","No","No","Yes","No","No","No","No","No","No","","rarely","sometimes","rarely","sometimes","sometimes","never","","often","often","often","never","sometimes","sometimes","sometimes","often","often","often","rarely","sometimes","sometimes","","rarely","never","sometimes","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","agree","strongly agree","strongly agree","strongly agree","neither agree nor disagree","strongly agree","strongly disagree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","agree","agree","56 - 65","Male",43,NA,"I gave ""middling"" answers to the questions about my own practice. However, my way of working is now changing rapidly towards open access in all aspects including making all source codes and data sets publicly accessible, publishing data sets with a doi etc. Moreover, I am frustrated by the slow pace of change in the attitudes of scientists towards open access for data and codes. I am convinced that protecting one's data, and keeping one's codes secret, are simply bad practices that hinder tyhe progress of science and also that they are fundamentally incompatible with the receipt of public funds."
"58",117,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","sometimes","sometimes","rarely","rarely","sometimes","sometimes","often","often","often","sometimes","sometimes","sometimes","sometimes","sometimes","","sometimes","sometimes","rarely","sometimes","","","rarely","often","agree","agree","agree","agree","strongly agree","agree","agree","agree","agree","agree","agree","strongly agree","","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","","agree","agree","66 +","Male",40,NA,"Great work"
"61",120,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","rarely","always","sometimes","sometimes","sometimes","sometimes","sometimes","sometimes","never","never","often","often","often","often","sometimes","rarely","often","sometimes","never","never","never","rarely","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","neither agree nor disagree","agree","disagree","agree","agree","agree","strongly agree","strongly agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","36 - 45","Male",16,NA,""
"63",122,"Yes","Yes","I review papers","No","No","No","Yes","No","No","No","No","No","No","","sometimes","often","often","never","","sometimes","rarely","often","sometimes","sometimes","never","often","often","rarely","often","often","never","never","never","often","never","never","sometimes","sometimes","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly disagree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","agree","agree","36 - 45","Male",10,NA,""
"64",123,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","always","often","sometimes","sometimes","rarely","sometimes","often","often","sometimes","rarely","rarely","often","sometimes","always","rarely","rarely","sometimes","sometimes","sometimes","never","never","rarely","always","disagree","agree","agree","agree","strongly agree","agree","agree","strongly agree","strongly agree","strongly agree","agree","agree","disagree","neither disagree nor agree","agree","agree","agree","agree","agree","agree","agree","56 - 65","Male",30,NA,""
"66",125,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","never","never","","never","","rarely","rarely","often","always","","","often","","","often","","","","","","","","","often","neither agree nor disagree","neither agree nor disagree","disagree","agree","agree","neither agree nor disagree","neither agree nor disagree","disagree","disagree","disagree","neither agree nor disagree","agree","agree","neither disagree nor agree","agree","agree","agree","agree","agree","agree","strongly agree","56 - 65","Male",30,NA,""
"68",127,"Yes","Yes","","No","No","No","Yes","No","No","No","No","Yes","No","","sometimes","rarely","never","never","","never","","often","often","often","rarely","rarely","often","often","often","often","often","rarely","rarely","sometimes","","","never","often","strongly agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","disagree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","agree","agree","agree","36 - 45","Female",20,NA,""
"69",128,"Yes","Yes","review papers","No","No","No","Yes","No","No","No","No","Yes","No","","sometimes","sometimes","sometimes","never","","rarely","often","often","rarely","always","never","often","often","often","often","sometimes","sometimes","never","never","never","never","never","never","sometimes","strongly agree","agree","strongly disagree","agree","agree","neither agree nor disagree","agree","strongly agree","agree","","neither agree nor disagree","agree","disagree","neither disagree nor agree","agree","strongly agree","agree","agree","neither disagree nor agree","strongly agree","strongly agree","36 - 45","Female",17,NA,""
"70",129,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","often","often","often","sometimes","sometimes","often","never","often","never","sometimes","sometimes","sometimes","often","rarely","never","never","never","sometimes","never","never","rarely","often","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","disagree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","agree","agree","agree","36 - 45","Male",23,NA,""
"71",130,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","sometimes","never","never","","never","","often","rarely","sometimes","never","sometimes","often","never","often","rarely","never","never","never","sometimes","never","never","never","always","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","neither agree nor disagree","agree","agree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","agree","36 - 45","",20,NA,"good luck - it all sounds excellent"
"72",131,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","never","","never","","never","","often","always","often","","","","","always","","","sometimes","sometimes","sometimes","","","never","often","","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","disagree","agree","agree","agree","agree","agree","agree","agree","agree","46 - 55","Female",25,NA,""
"75",134,"Yes","Yes","","No","Yes","No","Yes","No","No","No","No","No","No","","rarely","often","rarely","rarely","never","rarely","rarely","always","often","often","sometimes","sometimes","sometimes","sometimes","sometimes","sometimes","sometimes","rarely","sometimes","often","rarely","rarely","never","often","agree","strongly agree","strongly agree","agree","agree","neither agree nor disagree","neither agree nor disagree","strongly agree","strongly agree","agree","disagree","neither agree nor disagree","disagree","agree","strongly agree","strongly agree","agree","agree","strongly agree","agree","agree","46 - 55","Male",10,NA,""
"77",136,"Yes","Yes","","No","No","No","Yes","No","No","No","No","Yes","No","","often","never","","rarely","never","sometimes","often","sometimes","never","rarely","never","never","never","never","sometimes","never","always","never","never","never","never","never","never","sometimes","agree","agree","","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","agree","agree","agree","agree","","neither disagree nor agree","agree","agree","agree","neither disagree nor agree","","strongly agree","strongly agree","26 - 35","Male",10,NA,"The survey seems to me to be focused on numerical modelling and data analysis (availability of source codes and data). I think it would be interesting to adapt or broaden some of the questions for experimental work and theoretical work."
"79",138,"Yes","Yes","Review papers","No","No","No","Yes","No","No","No","No","No","No","","sometimes","often","often","sometimes","rarely","rarely","always","always","always","sometimes","never","sometimes","often","often","often","sometimes","","never","never","rarely","","never","never","rarely","agree","agree","strongly agree","agree","agree","disagree","disagree","strongly agree","strongly agree","agree","agree","strongly agree","strongly disagree","disagree","agree","agree","strongly agree","neither disagree nor agree","agree","agree","agree","26 - 35","Male",10,NA,""
"80",139,"No","No","","No","Yes","No","Yes","No","No","No","No","No","No","","","","","","","never","","","","","","","","","","","","","","","","","","","agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","agree","agree","strongly disagree","strongly agree","strongly agree","strongly agree","","","agree","neither disagree nor agree","strongly agree","36 - 45","Male",8,NA,""
"82",141,"Yes","No","","No","No","No","Yes","No","No","No","No","No","No","","always","often","never","never","","often","always","always","sometimes","often","","","","","sometimes","sometimes","","","","often","","","","","agree","agree","agree","neither agree nor disagree","strongly agree","disagree","agree","disagree","agree","agree","disagree","agree","neither agree nor disagree","strongly agree","agree","agree","disagree","disagree","agree","agree","agree","26 - 35","Female",8,NA,""
"83",142,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","always","always","often","","","sometimes","always","always","always","often","never","often","always","often","often","never","never","never","never","never","never","never","never","always","strongly agree","strongly agree","agree","","agree","agree","neither agree nor disagree","strongly agree","strongly agree","agree","strongly agree","strongly agree","","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","36 - 45","Male",7,NA,""
"84",143,"Yes","Yes","I use scientific publications as part of the data corresponding to a scientific experiment in the frame of preservation programmes.","No","No","No","Yes","No","No","No","Yes","Yes","No","space science and space operations","sometimes","never","","never","","often","sometimes","never","sometimes","never","never","never","often","never","often","never","never","sometimes","sometimes","sometimes","never","never","often","","agree","agree","agree","agree","strongly agree","agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","strongly agree","disagree","strongly agree","strongly agree","strongly agree","agree","agree","agree","strongly agree","agree","66 +","Male",46,NA,"I am participating as the science use case (space science) in the PERICLES FP-7 data preservation and reuse programme, your work interests me and I will contact you after I submit this survey."
"85",144,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","often","never","","sometimes","sometimes","always","always","often","rarely","often","often","often","often","","sometimes","rarely","rarely","rarely","rarely","never","never","often","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","strongly agree","agree","neither agree nor disagree","agree","neither agree nor disagree","neither agree nor disagree","disagree","disagree","neither agree nor disagree","agree","agree","agree","agree","agree","agree","agree","agree","36 - 45","Male",10,NA,""
"86",145,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","","never","","never","","always","","rarely","","","","","often","","","","","","","","","","","","","agree","neither agree nor disagree","","","agree","","","","","neither agree nor disagree","neither disagree nor agree","neither disagree nor agree","","","agree","agree","agree","","56 - 65","Male",36,NA,""
"87",146,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","often","rarely","never","","never","","always","often","sometimes","sometimes","sometimes","sometimes","rarely","","often","never","never","never","never","never","never","never","never","agree","agree","strongly agree","strongly agree","strongly agree","strongly disagree","strongly disagree","agree","neither agree nor disagree","strongly agree","agree","agree","strongly disagree","agree","agree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","strongly agree","26 - 35","Male",8,NA,""
"88",147,"Yes","Yes","review, editor","No","No","No","Yes","No","No","No","No","No","No","","often","rarely","never","always","rarely","sometimes","sometimes","always","","","","","","","always","always","","","always","always","","","","always","agree","agree","agree","agree","agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","neither agree nor disagree","agree","disagree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","agree","agree","36 - 45","Male",12,NA,""
"92",151,"Yes","Yes","I review papers.","No","Yes","No","Yes","No","No","No","No","No","No","","often","often","often","sometimes","","sometimes","rarely","sometimes","sometimes","sometimes","sometimes","sometimes","rarely","never","never","never","sometimes","sometimes","often","often","always","often","sometimes","always","neither agree nor disagree","agree","neither agree nor disagree","agree","agree","agree","neither agree nor disagree","agree","neither agree nor disagree","neither agree nor disagree","agree","strongly agree","disagree","agree","agree","agree","neither disagree nor agree","neither disagree nor agree","agree","agree","agree","36 - 45","Male",10,NA,""
"95",154,"Yes","Yes","review","Yes","No","No","Yes","No","No","No","No","No","No","climate","sometimes","rarely","rarely","never","","sometimes","rarely","always","sometimes","often","rarely","sometimes","sometimes","sometimes","sometimes","sometimes","rarely","never","often","often","never","never","never","sometimes","disagree","strongly agree","neither agree nor disagree","agree","strongly agree","neither agree nor disagree","agree","strongly agree","strongly agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","strongly agree","strongly agree","strongly agree","46 - 55","Male",22,NA,""
"96",155,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","always","often","","","rarely","","often","often","never","never","never","never","never","sometimes","never","never","never","never","never","never","never","never","often","disagree","agree","neither agree nor disagree","neither agree nor disagree","agree","disagree","disagree","agree","strongly agree","neither agree nor disagree","neither agree nor disagree","agree","agree","neither disagree nor agree","agree","agree","agree","agree","agree","agree","agree","36 - 45","Male",15,NA,""
"97",156,"No","Yes","","No","No","No","Yes","No","No","No","No","No","No","","","","","","","rarely","always","","","","","","","","","","","","","","","","","","strongly agree","strongly agree","","strongly agree","","strongly disagree","strongly disagree","","","","neither agree nor disagree","","agree","disagree","agree","agree","","","","","agree","46 - 55","Female",30,NA,""
"98",157,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","","sometimes","sometimes","never","","rarely","never","","sometimes","","","","often","","","","","","","rarely","","","","often","","","","","agree","strongly agree","strongly agree","strongly agree","","","","","","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","","","","56 - 65","Male",36,NA,"Reproducibility is one of the most fundamental tenets in the sciences and every effort should be made by all involved in the scientific process (researchers, authors, editors, reviewers, societies, publishers, and others) to ensure that that goals is realized."
"99",158,"Yes","Yes","Editor","No","No","No","Yes","No","No","No","No","No","No","","never","never","","never","","never","","sometimes","never","never","never","","","","often","never","often","never","never","never","never","never","never","sometimes","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","agree","strongly agree","neither agree nor disagree","neither agree nor disagree","strongly agree","strongly agree","disagree","agree","agree","agree","agree","agree","agree","agree","agree","36 - 45","Male",14,NA,""
"100",159,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","never","often","rarely","often","rarely","sometimes","often","often","never","never","never","never","never","never","never","never","never","never","never","never","always","always","agree","agree","agree","strongly agree","neither agree nor disagree","strongly agree","agree","strongly agree","strongly agree","agree","neither agree nor disagree","neither agree nor disagree","","strongly agree","strongly agree","agree","","","strongly disagree","strongly disagree","agree","26 - 35","Female",5,NA,""
"101",160,"Yes","No","","No","No","No","Yes","No","No","No","No","No","No","","always","never","","never","","rarely","rarely","always","often","always","never","often","often","rarely","often","rarely","never","never","never","sometimes","never","never","rarely","often","","","","","agree","agree","agree","","","","agree","agree","","","","","","","agree","agree","","26 - 35","Male",10,NA,""
"102",161,"Yes","Yes","","No","Yes","No","Yes","No","No","No","No","No","No","","rarely","never","","never","","sometimes","rarely","often","often","often","never","often","never","never","often","often","never","never","never","never","never","never","never","sometimes","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","agree","strongly disagree","agree","agree","agree","agree","agree","","","agree","36 - 45","Male",15,NA,""
"103",162,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","sometimes","rarely","never","","sometimes","rarely","often","often","sometimes","rarely","sometimes","sometimes","often","always","often","rarely","sometimes","sometimes","sometimes","rarely","never","never","often","agree","agree","agree","agree","agree","disagree","disagree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","agree","neither agree nor disagree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","neither disagree nor agree","36 - 45","Female",15,NA,""
"104",163,"Yes","Yes","I published 8 books","No","No","No","Yes","No","No","No","No","Yes","No","","often","sometimes","rarely","rarely","never","rarely","rarely","often","sometimes","sometimes","rarely","rarely","sometimes","rarely","often","never","often","sometimes","rarely","often","rarely","never","never","always","agree","neither agree nor disagree","neither agree nor disagree","agree","agree","neither agree nor disagree","neither agree nor disagree","agree","neither agree nor disagree","neither agree nor disagree","agree","agree","strongly disagree","neither disagree nor agree","agree","agree","agree","agree","agree","strongly agree","strongly agree","56 - 65","Male",34,NA,""
"105",164,"Yes","Yes","I review papers","No","No","No","Yes","No","No","No","No","Yes","No","","often","rarely","never","sometimes","never","sometimes","often","never","sometimes","sometimes","never","rarely","always","always","always","never","always","never","never","rarely","never","never","never","sometimes","agree","agree","neither agree nor disagree","agree","strongly agree","agree","strongly agree","agree","strongly agree","strongly agree","neither agree nor disagree","neither agree nor disagree","disagree","agree","strongly agree","strongly agree","strongly agree","neither disagree nor agree","disagree","neither disagree nor agree","agree","36 - 45","Male",14,NA,""
"106",165,"Yes","Yes","I review papers","No","No","No","Yes","No","No","No","No","No","No","","always","often","sometimes","rarely","rarely","often","often","always","always","often","never","often","often","sometimes","often","often","often","never","never","rarely","never","never","never","rarely","agree","agree","agree","neither agree nor disagree","agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","agree","disagree","strongly agree","strongly agree","agree","neither disagree nor agree","neither disagree nor agree","agree","agree","agree","36 - 45","Female",17,NA,""
"107",166,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","always","always","always","rarely","rarely","sometimes","sometimes","always","always","always","never","often","never","often","always","never","never","never","never","often","never","never","never","rarely","agree","strongly agree","agree","agree","agree","neither agree nor disagree","agree","agree","agree","agree","agree","agree","disagree","agree","agree","agree","agree","agree","agree","agree","agree","26 - 35","Male",9,NA,""
"110",169,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","sometimes","rarely","never","sometimes","rarely","sometimes","sometimes","always","often","often","never","rarely","rarely","never","often","never","rarely","never","never","never","never","never","never","never","agree","agree","agree","agree","strongly agree","agree","neither agree nor disagree","agree","agree","agree","agree","agree","disagree","agree","agree","agree","agree","agree","agree","agree","agree","36 - 45","Female",15,NA,""
"111",170,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","often","often","often","rarely","rarely","sometimes","sometimes","often","often","often","never","never","never","never","often","never","rarely","rarely","rarely","rarely","never","never","never","sometimes","agree","agree","agree","agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","strongly disagree","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","agree","agree","agree","46 - 55","Male",22,NA,""
"112",171,"Yes","Yes","I review paper, and edit them","No","No","No","Yes","No","No","No","No","No","No","","often","often","often","sometimes","never","rarely","rarely","often","often","sometimes","rarely","sometimes","sometimes","rarely","sometimes","sometimes","never","never","never","rarely","never","never","never","sometimes","neither agree nor disagree","neither agree nor disagree","agree","neither agree nor disagree","strongly agree","neither agree nor disagree","neither agree nor disagree","agree","strongly agree","strongly agree","agree","strongly agree","neither agree nor disagree","agree","strongly agree","agree","agree","agree","agree","agree","agree","36 - 45","Male",15,NA,"They way in which some of the questions are formulated make it more difficult to answer for the geoscience field. "
"113",172,"Yes","Yes","project web page","No","No","No","Yes","No","No","No","No","No","No","","often","rarely","sometimes","never","","sometimes","sometimes","often","often","","","","","","","","","","","","","","","sometimes","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","neither agree nor disagree","agree","agree","agree","","strongly agree","agree","agree","agree","disagree","","","","","","agree","agree","neither disagree nor agree","36 - 45","Male",17,NA,""
"114",173,"Yes","Yes","","No","No","No","Yes","No","No","No","No","No","No","","rarely","rarely","rarely","rarely","rarely","rarely","sometimes","always","never","rarely","never","never","never","never","never","never","never","never","never","never","never","never","often","always","agree","agree","neither agree nor disagree","agree","strongly agree","disagree","agree","agree","neither agree nor disagree","neither agree nor disagree","disagree","disagree","agree","agree","agree","agree","agree","agree","disagree","disagree","disagree","36 - 45","Male",20,NA,""
